GraphName,Version,Nodes,Edges,Wall Time,CPU Time,Clusters,Modularity,MaxIterations,FirstMoveTime,MoveTime,CoarsenTime,RefineTime,Threads,CacheLevel,CacheMissCount,Refine,StablePartitioningTime,Scale,EdgeFactor,a,b,c,d
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,MPLP,1048576,2097152,0.207265,5.25822,272387,0.00998831,25,0,111,0,0,36,LL,0,0,1.52e-07,20,2,0.4,0.3,0.2,0.1
RMAT_20_2-0.400000-0.300000-0.200000-0.100000,ONLP,1048576,2097152,0.181935,4.29386,271918,0.00955128,25,0,84,0,0,36,LL,0,0,6.9e-08,20,2,0.4,0.3,0.2,0.1
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,PLM,1048576,4194304,9.82548,189.959,598801,0.145673,25,3027.3,8809.3,366.704,0,36,L1D,0,0,0,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,ONPL,1048576,4194304,2.07298,60.1431,598801,0.144646,25,685.903,988.903,340.059,0,36,LL,0,0,0,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,OVPL,1048576,4194304,6.44887,78.2593,598798,0.147083,25,4606.32,5138.32,352.44,0,36,LL,0,0,0,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,MPLM,1048576,4194304,2.00013,60.7187,598799,0.146703,25,721.667,1095.67,291.708,0,36,LL,0,0,0,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,PLP,1048576,4194304,0.140143,4.65413,598790,0.000454373,25,0,137,0,0,36,LL,0,0,0,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,MPLP,1048576,4194304,0.164753,4.09136,598794,0.00045628,25,0,87,0,0,36,LL,0,0,7.7e-08,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.570000-0.190000-0.190000-0.050000,ONLP,1048576,4194304,0.138182,3.18566,598792,0.00045628,25,0,60,0,0,36,LL,0,0,3.7e-08,20,4,0.57,0.19,0.19,0.05
RMAT_20_4-0.330000-0.330000-0.330000-0.010000,PLM,1048576,4194304,11.6543,270.175,220952,0.245127,25,3875.1,10589.1,396.636,0,36,L1D,0,0,0,20,4,0.33,0.33,0.33,0.01
